democracy,民主主義，民主制度(名詞),(名詞)
legislation,立法，法制定(名詞),(名詞)
breast,胸部，胸(名詞),(名詞)
actual,現実の，事実の(形容詞),(形容詞)
eager,強く望んでいる，切望している(形容詞),(形容詞)
possible,可能な，実現可能な(形容詞),(形容詞)
proverb,ことわざ(名詞),(名詞)
psychological,心理的な，精神的な(形容詞),(形容詞)
refugee,難民，避難者(名詞),(名詞)
origin,起源，由来(名詞),(名詞)
transport,を輸送する，を運搬する(動詞),(動詞)
notion,考え，意見(名詞),(名詞)
initially,最初は，初めて(副詞),(副詞)
doubt,疑い，疑問(名詞),(名詞)
sigh,ため息をつく，溜め息をつく(動詞),(動詞)
laboratory,実験室，研究所(名詞),(名詞)
delight,喜び，歓喜(名詞),(名詞)
shortly,まもなく，近々(副詞),(副詞)
universal,普遍的な，万能の(形容詞),(形容詞)
surely,確かに(副詞),(副詞)
labor,労働，労働者(名詞),(名詞)
entire,全体の，全部の(形容詞),(形容詞)
blood,血，血液(名詞),(名詞)
wonder,かなと思う(動詞),(動詞)
arise,起こる，現れる(動詞),(動詞)
incorporate,合体させる，統合する(動詞),(動詞)
mere,単なる，ただの(形容詞),(形容詞)
agenda,議題(名詞),(名詞)
terror,恐怖，恐れ(名詞),(名詞)
truly,真に，正確に(副詞),(副詞)
necessary,必要な(形容詞),(形容詞)
science,科学，自然科学(名詞),(名詞)
favor,親切な行為，好意(名詞),(名詞)
recession,不況，後退(名詞),(名詞)
aircraft,航空機，飛行機(名詞),(名詞)
prison,刑務所(名詞),(名詞)
anniversary,～周年，記念日(名詞),(名詞)
possibility,可能性，実現性(名詞),(名詞)
sequence,連続，継続(名詞),(名詞)
slight,かすかな，わずかの(形容詞),(形容詞)
customer,顧客，お客様(名詞),(名詞)
inform,情報を与える，に知らせる(動詞),(動詞)
illegal,違法の，不正な(形容詞),(形容詞)
investigation,調査，研究(名詞),(名詞)
depression,落ち込み，不景気(名詞),(名詞)
matter,問題，困ったこと(名詞),(名詞)
unless,でない限り，除いて(接続詞),(接続詞)
necessity,必要性，必須(名詞),(名詞)
supreme,最高の，至高の(形容詞),(形容詞)
severe,厳しい，厳格な(形容詞),(形容詞)
bloody,血の，血液の(形容詞),(形容詞)
apart,離れて，遠くに(副詞),(副詞)
cast,投げる，放る(動詞),(動詞)
airline,航空会社，航空業者(名詞),(名詞)
trading,取引(名詞),(名詞)
path,小道，細道(名詞),(名詞)
appreciate,感謝する，ありがたがる(動詞),(動詞)
crack,裂け目，ひび(名詞),(名詞)
hesitate,ためらう，躊躇する(動詞),(動詞)
contrary,反対の，逆の(形容詞),(形容詞)
depending,依存している，依存状態(動詞（現在分詞）),(動詞（現在分詞）)
household,家族，世帯(名詞),(名詞)
laughter,笑い，笑顔(名詞),(名詞)
teenager,十代，少年期(名詞),(名詞)
crime,犯罪，罪行(名詞),(名詞)
frighten,怖がらせる，恐れさせる(動詞),(動詞)
quarter,四半期，四分期(名詞),(名詞)
mortgage,抵当，担保(名詞),(名詞)
indicate,を指し示す(動詞),(動詞)
stroke,打撃，衝撃(名詞),(名詞)
shortage,不足，欠乏(名詞),(名詞)
explore,探索する，調査する(動詞),(動詞)
property,財産，所有物(名詞),(名詞)
freeze,凍る，氷結(動詞),(動詞)
closely,綿密に，詳細に(副詞),(副詞)
venture,冒険的事業，投機的事業(名詞),(名詞)
pretty,かなり，相当に(副詞),(副詞)
account,銀行口座(名詞),(名詞)
internal,内部の，内側の(形容詞),(形容詞)
edge,端，縁(名詞),(名詞)
environmental,環境の，自然環境の(形容詞),(形容詞)
plenty,たくさん，多く(名詞),(名詞)
amendment,修正，改訂(名詞),(名詞)
fiber,繊維，糸(名詞),(名詞)
somewhat,いくぶん，いくらか(副詞),(副詞)
restriction,制限，限定(名詞),(名詞)
in order to,～するために，～の目的で(熟語),(熟語)
not only A but also B,AだけでなくBもまた，Aと同様Bも(接続詞),(接続詞)
a number of,たくさんの，多数の(熟語),(熟語)
end up,最終的に，することになる(動詞),(動詞)
publish,を出版する，発行する(動詞),(動詞)
expense,費用，出費，犠牲(名詞),(名詞)
similar,似ている，類似の(形容詞),(形容詞)
pollution,汚染，汚れ，汚染物(名詞),(名詞)
foundation,土台，根拠，設立(名詞),(名詞)
compare,を比較する，をたとえる(動詞),(動詞)
lead to,に導く，～につながる(熟語),(熟語)
furthermore,さらに，その上(副詞),(副詞)
more and more,ますます多くの，更に(熟語),(熟語)
consume,を消費する，消耗する(動詞),(動詞)
employment,雇用，採用(名詞),(名詞)
by chance,偶然に，たまたま(熟語),(熟語)
until,までに，まで(接続詞/前置詞),(接続詞/前置詞)
arrest,を逮捕する，捕まえる(動詞),(動詞)
betray,を裏切る，をだます(動詞),(動詞)
affect,に影響を与える，に作用する(動詞),(動詞)
portable,持ち運べる，携帯用の(形容詞),(形容詞)
construction,建設，構造，建造物(名詞),(名詞)
convert,を変える，転換する(動詞),(動詞)
resident,住民，居住者(名詞),(名詞)
provide,を供給する，提供する(動詞),(動詞)
metal,金属，合金(名詞),(名詞)
currency,通貨，流通(名詞),(名詞)
in contrast,対照的に，これに対して(接続詞),(接続詞)
additionally,加えて，さらに，追加で(副詞),(副詞)
in response to,に応じて，に反応して(熟語),(熟語)
at the same time,同時に，一斉に(熟語),(熟語)
preserved,保存された，保管された(形容詞),(形容詞)
analyze,を分析する，分解する(動詞),(動詞)
a variety of,いろいろな，さまざまな(熟語),(熟語)
sympathy,同情，思いやり(名詞),(名詞)
flexibility,しなやかさ，弾力性，柔軟性(名詞),(名詞)
manage,何とかうまくやる，管理を行う(動詞),(動詞)
reach out,手を延ばす，手を差し出す(熟語),(熟語)
for fear of,を恐れて，を怖がって(熟語),(熟語)
on behalf of,の代わりに，代わって(熟語),(熟語)
on account of,のため，目的の(熟語),(熟語)
artificial,人工的な，人造の(形容詞),(形容詞)
prevent A from B,AをBから防ぐ，AをBから保護する(熟語),(熟語)
measure,措置，測るもの/を測る(動詞),(動詞)
be born with,生まれつき，生来の(熟語),(熟語)
since then,それ以来，それ以降(熟語),(熟語)
turn A into B,AをBに(質的に)変える，AをBに(質的に)転換する(熟語),(熟語)
fertilizer,肥料，育成剤(名詞),(名詞)
made of,で出来ている，構成されている(熟語),(熟語)
make sure,を確かめる，必ず手配する(熟語),(熟語)
tolerate,に耐える，寛大に取り扱う(動詞),(動詞)
journey,旅，旅行(名詞),(名詞)
get along,うまくやる，仲良くやる(熟語),(熟語)
keep up with,に遅れず付いていく，遅れないで追随する(熟語),(熟語)
cell,細胞，マス目(名詞),(名詞)
annually,毎年の，年一回ずつ(副詞),(副詞)
invest in,に投資する，に資本を提供する(熟語),(熟語)
embarrass,を恥ずかしがらせる，を恥じさせる(動詞),(動詞)
enlarge,を拡大する，を広げる(動詞),(動詞)
brilliant,優れた，光り輝く(形容詞),(形容詞)
vote for,に賛成する，に投票する(熟語),(熟語)
frequent,頻繁な，しばしば起こる(形容詞),(形容詞)
gravity,重力，引力(名詞),(名詞)
rare,まれな，珍しい(形容詞),(形容詞)
decide,決心する，決定する(動詞),(動詞)
bank account,銀行口座，貯金口座(熟語),(熟語)
locate,見つける，位置を突きとめる(動詞),(動詞)
apply to,に適用する，に応用する(熟語),(熟語)
politely,丁寧に，礼儀正しく(副詞),(副詞)
accidentally,誤って，知らずに(副詞),(副詞)
satisfy,を満足させる，を喜ばせる(動詞),(動詞)
appointment,予定，約束(名詞),(名詞)
luxury,贅沢な/贅沢(名詞),(名詞)
replacement,置換，代替(名詞),(名詞)
in touch,連絡中，連絡が取れて(熟語),(熟語)
celebrate,祝う，祝福する(動詞),(動詞)
imitate,模倣する，真似る(動詞),(動詞)
assignment,割り当て，配分(名詞),(名詞)
instrument,楽器，音楽器具(名詞),(名詞)
capable of,ができる，可能で(熟語),(熟語)
arrange,整える，を配置する(動詞),(動詞)
take after,をまねる，に似る(熟語),(熟語)
guilty of,罪を犯して，違法行為をして(熟語),(熟語)
work out,練習する，運動する(熟語),(熟語)
electricity,電力，電気(名詞),(名詞)
composer,作曲，楽曲制作(名詞),(名詞)
furniture,家具，調度品(名詞),(名詞)
medicine,薬，医薬品(名詞),(名詞)
sufficient,十分な，足りている(形容詞),(形容詞)
barely,かろうじて，やっと(副詞),(副詞)
delete,を削除する，消す(動詞),(動詞)
urgent,緊急の，急を要する(形容詞),(形容詞)
generous,気前のよい，寛容な(形容詞),(形容詞)
cruel,残酷な，ひどい(形容詞),(形容詞)
celebration,お祝い，祝典(名詞),(名詞)
reflection,反響，反射(名詞),(名詞)
whisper,ささやく，を耳打ちする(動詞),(動詞)
deposit,お金を預ける，を預金する(動詞),(動詞)
apology,謝罪，お詫び(名詞),(名詞)
deceive,を欺く，をだます(動詞),(動詞)
endure,を我慢する，耐える(動詞),(動詞)
disposal,処理，処分(動詞),(動詞)
statistics,統計，数字(名詞),(名詞)
terminal,終りの，末端の(形容詞),(形容詞)
formation,形成，構成(名詞),(名詞)
envelope,封筒，封書(名詞),(名詞)
quarrel,喧嘩，口論，言い争い(名詞),(名詞)
from time to time,時々，偶に(熟語),(熟語)
in demand,需要のある，求められる(熟語),(熟語)
stand out,目立つ，すぐれている(熟語),(熟語)
in the meantime,とりあえず，それまでは(熟語),(熟語)
to some extent,いくらか，ある程度(熟語),(熟語)
at any cost,どんな犠牲を払っても，何がなんでも(熟語),(熟語)
on the contrary,その反対で，それどころか(接続詞),(接続詞)
lose face,面子を失う，恥をかく(熟語),(熟語)
answer for,責任を負う，引き受ける(熟語),(熟語)
insist on,するように強く求める，強調する(熟語),(熟語)
not always,必ずしもではない，いつもとは限らない(熟語),(熟語)
in common,共通して，一般的に(熟語),(熟語)
be affected by,の影響を受ける，影響される(熟語),(熟語)
luckily,幸いなことに，幸運にも(副詞),(副詞)
not yet,まだ，今のところ(熟語),(熟語)
in response,に応じて，に対応して(熟語),(熟語)
have effects on,に影響を与える，に作用する(熟語),(熟語)
five senses,五感，感覚器官(熟語),(熟語)
ankle,足首，くるぶし(名詞),(名詞)
related to,に関連する，に関わる(熟語),(熟語)
active,活動的な，活気のある(形容詞),(形容詞)
lesser,より少ない，いっそう少ない(形容詞),(形容詞)
immune,免疫の，免疫のある(形容詞),(形容詞)
disorder,無秩序，混乱(名詞),(名詞)
mental,精神の，心の(形容詞),(形容詞)
intend to,するつもりである，する意図がある(熟語),(熟語)
at present,現在は，今は(熟語),(熟語)
make a difference,違いを生む，差をつける(熟語),(熟語)
exceptionally,例外的に，非常に(副詞),(副詞)
almost,ほとんど，たいてい(副詞),(副詞)
as to,に関して，について(接続詞),(接続詞)
collapse,崩壊する，つぶれる(動詞),(動詞)
insult,を侮辱する，を罵る(動詞),(動詞)
isolated,孤立した，隔離された(形容詞),(形容詞)
punctual,規則正しい，時間通りの(形容詞),(形容詞)
frightened,恐ろしかった，怖かった(形容詞),(形容詞)
guarantee,を保証する/保証(動詞),(動詞)
blame,を非難する，批判する(動詞),(動詞)
violate,違反する，破る(動詞),(動詞)
delay,を遅らせる，先延ばしにする(動詞),(動詞)
immigrate,移住する，移転する(動詞),(動詞)
instinct,直感，本能，勘(名詞),(名詞)
strangely,不思議なことに，奇妙に(副詞),(副詞)
chase,を追跡する，追いかける/追跡(動詞),(動詞)
pour,を注ぐ，激しく降る(動詞),(動詞)
at one time,一度に，同時に(熟語),(熟語)
all the way,はるばる，わざわざ(熟語),(熟語)
pull away,引き離す，引き剥がす(熟語),(熟語)
try out,を試す，十分に試してみる(熟語),(熟語)
break into,に押し入る，侵入する(熟語),(熟語)
call it a day,終了する，仕事を切り上げる(熟語),(熟語)
be awake,目を覚ましている，覚醒している(熟語),(熟語)
brightness,輝度，明るさ(名詞),(名詞)
have an effect on,に影響を及ぼす，影響する(熟語),(熟語)
indoor,室内/屋内の(形容詞),(形容詞)
senior,ポストが上の/年上の人(形容詞),(形容詞)
be adjusted to,に調整する，調節する(熟語),(熟語)
specific,具体的な，特定の(形容詞),(形容詞)
heart rate,心拍数，脈拍(名詞),(名詞)
be beneficial to,に有益である，役立つ(熟語),(熟語)
what is called,いわゆる，通称(熟語),(熟語)
symmetry,対称，左右対称(名詞),(名詞)
each other,お互い，それぞれ(熟語),(熟語)
check for,を調べる，確認する(熟語),(熟語)
over time,超過勤務，延長時間(熟語),(熟語)
What is more,さらに，その上(接続詞),(接続詞)
for some time,しばらくの間，一時的に(熟語),(熟語)
at a time,１度に，同時に(熟語),(熟語)
parking lot,駐車場，停車場(名詞),(名詞)
learn by heart,暗記する(熟語),(熟語)
copyright,著作権，版権(名詞),(名詞)
director,監督，指導者，役員(名詞),(名詞)
in reality,実際に，現実に(熟語),(熟語)
claim to do,することを主張する(熟語),(熟語)
it is common to hear,を聞くのが一般的です，よく聞かれる(熟語),(熟語)
temple,お寺，寺院(名詞),(名詞)
bring,持って来る，連れてくる(動詞),(動詞)
throw away,廃棄する，を捨てる(熟語),(熟語)
garbage,生ゴミ，くず(名詞),(名詞)
environmentally,環境的に，情勢的に(副詞),(副詞)
process,過程，手順/を加工処理する(名詞),(名詞)
turn into,に変わる，に転ずる(熟語),(熟語)
cut down on,を切り詰める，節約する(熟語),(熟語)
fossil fuel,化石燃料(名詞),(名詞)
plastic bag,ビニール袋，プラスチック袋(名詞),(名詞)
harm,害，危害/を害する(名詞),(名詞)
unbelievable,信じられない，信じがたい(形容詞),(形容詞)
arrogant,傲慢な，横柄な(形容詞),(形容詞)
harbor,港，港湾(名詞),(名詞)
temper,気性，かんしゃく(名詞),(名詞)
legend,伝説，言い伝え(名詞),(名詞)
vague,漠然とした，あいまいな(形容詞),(形容詞)
harvest,収穫/を収穫する(動詞),(動詞)
planet,惑星，天体(名詞),(名詞)
ruin,を台無しにする，破滅する/破滅(動詞),(動詞)
launch,発売する，船をおろす(動詞),(動詞)
refuse,を拒否する，拒む(動詞),(動詞)
overtake,追い越す，追いつく(動詞),(動詞)
restrict,を制限する，を限定する(動詞),(動詞)
stock,株，在庫/を在庫に持つ(名詞),(名詞)
competitor,競合他社，競争相手(名詞),(名詞)
spectator,観客，見物人(名詞),(名詞)
explorer,冒険者，探検家(名詞),(名詞)
remind of,を思い出させる，気づかせる(熟語),(熟語)
concentrate on,に集中する，専念する(熟語),(熟語)
laugh at,を見て笑う，楽しむ(熟語),(熟語)
well off,裕福な，富裕な(形容詞),(形容詞)
straight on,まっすぐに，直線的に(熟語),(熟語)
far off,はるかかなたの，遠くの(熟語),(熟語)
equal,同等，等しい(形容詞),(形容詞)
drop off,落ちる，落とす(熟語),(熟語)
leave out,除外する，取り除く(熟語),(熟語)
the other,もう一方の，反対側の(形容詞),(形容詞)
sustainable,存続可能な，持続可能な(形容詞),(形容詞)
leftover,残り物，食べ残し(名詞),(名詞)
because of,～が理由で，目的のために(熟語),(熟語)
hundreds of,何百もの(熟語),(熟語)
efficiency,効率，能率(名詞),(名詞)
arrangement,配置，配列(名詞),(名詞)
prescription,処方，処方箋(名詞),(名詞)
generously,惜しみなく，気前よく(副詞),(副詞)
do well,うまくやる，成功する(熟語),(熟語)
deadline,締め切り，期限(名詞),(名詞)
exception,例外，特例(名詞),(名詞)
temporarily,一時的に，仮に(副詞),(副詞)
provide A with B,AにBを提供する，AがBを供給する(熟語),(熟語)
fund,基金，資金(名詞),(名詞)
in the long run,長い目で見れば，長期間に(熟語),(熟語)
overlap,重ねる，積む(動詞),(動詞)
collaboration,共同，共作，協力(名詞),(名詞)
detective,探偵，刑事，捜査官(名詞),(名詞)
modify,を変更する，を修正する(動詞),(動詞)
stir,をかき混ぜる,"混ぜる<span class=""mode29Remark"">(動詞)</span>"
orbit,軌道,"軌跡<span class=""mode29Remark"">(名詞)</span>"
emotionally,感情的に,"情緒的に<span class=""mode29Remark"">(副詞)</span>"
evaluate,評価する，見積もる(動詞),(動詞)
prospect,見込み，眺め(名詞),(名詞)
weekend,週末,名詞
Take care,気をつけてね,会話表現
soon,すぐに,副詞
Welcome back,おかえりなさい,会話表現
still,まだ,副詞
practice,練習する,動詞
Long time no see,久しぶり,会話表現
during,～のあいだ,前置詞
Here you are,はい、どうぞ,会話表現
enjoy,楽しむ,動詞
After you,どうぞおさき先に,会話表現
sell,売る,動詞
No problem,問題ないよ,会話表現
join,参加する,動詞
You're welcome,どういたしまして,会話表現
so,とても,副詞
That's all right,大丈夫ですよ,会話表現
leave,去る,動詞
enough,十分な,形容詞
Never mind,気にしないで,会話表現
happen,起こる,動詞
It can't be helped,しかたないよ,会話表現
different,違った,形容詞
invite,招待する,動詞
I appreciate it,感謝しています,会話表現
plan,計画する,動詞
My pleasure,よろこんで,会話表現
ask,尋ねる,動詞
Sorry to bother you,おじゃましてすみません,会話表現
Thank you anyway,とにかくありがとう,会話表現
sick,病気の,形容詞
excited,興奮した,形容詞
I owe you one,借りができたよ,会話表現
library,図書館,名詞
Don't mention it,いえいえ,会話表現
visit,訪問する,動詞
cheap,安い,形容詞
Please wait a minute,ちょっと待ってください,会話表現
then,そのとき,副詞
May I come in,はい入ってもいいですか,会話表現
show,見せる,動詞
what about,～はどうですか,熟語
Can I ask a question,質問してもいいですか,会話表現
garden,庭,名詞
Could you say that again,もういちど一度言ってくれますか,会話表現
look for,探す,熟語
meet,会う,動詞
Please speak more slowly,もっとゆっくり話してください,会話表現
Could you show me the way,道を教えてくれますか,会話表現
by,のそばに,前置詞
stay,滞在する,動詞
hope,望む,動詞
Can I try it on,試着してもいいですか,会話表現
delicious,おいしい,形容詞
Please call me later,あとで電話してください,会話表現
together,一緒に,副詞
Can you carry this for me,これを運んでくれる,会話表現
May I borrow this book,この本を借りてもいいですか,会話表現
festival,祭り,名詞
vacation,休暇,名詞
Please turn off the light,電気を消してください,会話表現
noon,正午,名詞
Shall I help you,手伝いましょうか,会話表現
important,重要な,形容詞
Let me help you,手伝わせてください,会話表現
I'll carry it for you,それをあなたのために運ぶよ,会話表現
look,見る,動詞
I'll get the door,ドアを開けるよ,会話表現
have to,～しなければならない,熟語
I'll call you back,折り返し電話するよ,会話表現
grow,育てる,動詞
carry,運ぶ,動詞
Let me know,教えてね,会話表現
heavy,重い,形容詞
Tell me if you need anything,何か必要なら言ってね,会話表現
need to,～する必要がある,熟語
sure,確信して,形容詞
I'll be right back,すぐ戻るよ,会話表現
arrive,到着する,動詞
Why don't we take a bus,バスで行かない,会話表現
How about some coffee,コーヒーはどう,会話表現
place,場所,名詞
Shall we start now,今はじめようか,会話表現
break,壊れる,動詞
June,6月,名詞
usually,普通は,副詞
Let's eat out tonight,こんや今夜は外食しよう,会話表現
win,勝つ,動詞
Why don't you ask her,彼女に聞いてみたら,会話表現
healthy,健康な,形容詞
How about this one,これはどう,会話表現
Let's take a break,休憩しよう,会話表現
how often,どのぐらいの頻度,熟語
Shall we play tennis,テニスをしようか,会話表現
dictionary,辞書,名詞
Why don't we go swimming,泳ぎに行かない,会話表現
put,置く,動詞
Let's meet at noon,正午に会おう,会話表現
difficult,難しい,形容詞
How about next Sunday,次の日曜日はどう,会話表現
when,～するとき,接続詞
beside,横に,前置詞
Shall we watch a movie,映画を見ようか,会話表現
strong,強い,形容詞
Let's leave early,早く出発しよう,会話表現
believe,信じる,動詞
sad,悲しい,形容詞
Why don't you come with us,いっしょに来たら,会話表現
should,～すべきである,助動詞
It's almost nine,もうすぐ9時です,会話表現
clock,時計,名詞
bright,明るい,形容詞
I'm free this afternoon,今日の午後は空いています,会話表現
again,もう一度,副詞
I have plans tomorrow,明日は予定があります,会話表現
hear,聞く,動詞
look forward to,～をたのしみにする,熟語
I'm leaving on Monday,月曜日に出発します,会話表現
cook,料理する,動詞
The train leaves soon,電車はもうすぐ出ます,会話表現
drive,運転する,動詞
get,得る,動詞
We should hurry,急がないと,会話表現
find,見つける,動詞
I'm on my way,今向かっています,会話表現
lake,湖,名詞
really,本当に,副詞
I'll be there at two,2時に着きます,会話表現
sometimes,時々,副詞
It starts at ten,10時に始まります,会話表現
exciting,興奮させる,形容詞
write,書く,動詞
make,作る,動詞
What time should we meet,何時に会いましょうか,会話表現
tall,高い,形容詞
Are you busy now,今忙しいですか,会話表現
I'm ready to go,出かける準備ができました,会話表現
July,7月,名詞
We have plenty of time,時間はたっぷりあります,会話表現
pay,支払う,動詞
season,季節,名詞
I'm running late,少し遅れています,会話表現
already,すでに,副詞
We had a test this morning,今朝テストがありました,会話表現
sold out,売り切れ,熟語
I forgot my homework,宿題を忘れました,会話表現
March,3月,名詞
I need my dictionary,辞書が必要です,会話表現
math,数学,名詞
Please hand in your report,レポートを提出してください,会話表現
people,人々,名詞
I left school early,早退しました,会話表現
care,注意する,動詞
We don't have practice today,今日は練習がありません,会話表現
I have to study for the exam,試験勉強をしなければなりません,会話表現
large,大きい,形容詞
get married,結婚する,熟語
city hall,市庁舎,名詞
May I use the computer,コンピューターを使ってもいいですか,会話表現
bank,銀行,名詞
The class is over,授業は終わりです,会話表現
prize,賞,名詞
save,節約する,動詞
Open your textbooks,教科書を開いてください,会話表現
I don't know the answer,答えがわかりません,会話表現
clothes,服,名詞
museum,博物館,名詞
Could you help me with math,数学を手伝ってくれますか,会話表現
choose,選ぶ,動詞
I got a good score,いい点を取りました,会話表現
cousin,いとこ,名詞
everywhere,どこでも,副詞
I'm nervous about the test,テストが心配です,会話表現
plant,植物,名詞
Can I help you,いらっしゃいませ。何かお探しですか,会話表現
try,試す,動詞
if,もし～なら,接続詞
another,もうひと一つの,形容詞
I'm just looking,見ているだけです,会話表現
Do you have a larger size,もっと大きいサイズはありますか,会話表現
meaning,意味,名詞
hit,打つ,動詞
Can I try this on,これを試着してもいいですか,会話表現
angry,怒った,形容詞
I'll take it,これにします,会話表現
map,地図,名詞
be proud of,～を誇りに思う,熟語
dirty,汚い,形容詞
Do you take credit cards,クレジットカードは使えますか,会話表現
It's on sale today,今日はセールです,会話表現
promise,約束,名詞
problem,問題,名詞
I'm looking for a gift,プレゼントを探しています,会話表現
who,だれ,代名詞
It's too expensive,高すぎます,会話表現
what,なに,代名詞
how,どのぐらい,副詞
Do you have it in blue,青はありますか,会話表現
once,かつて,副詞
Can you wrap it, please,つつ包んでもらえますか
twice,2回,副詞
salt,塩,名詞
I'm out of money,お金が足りません,会話表現
hurry up,急ぐ,熟語
Here is your change,おつりです,会話表現
accident,事故,名詞
I'd like a salad, please,サラダをお願いします
more than,より多い,熟語
Could I have some water,水をいただけますか,会話表現
cost,費用,名詞
star,星,名詞
May I see the menu,メニューを見てもいいですか,会話表現
keep,保つ,動詞
I'm ready to order,注文の準備ができました,会話表現
late,遅い,形容詞
cold,冷たい,形容詞
food,食べ物,名詞
No tomatoes, please,トマトは抜いてください
The food is delicious,料理がおいしいです,会話表現
clean,きれいな,形容詞
right away,ただ直ちに,熟語
It's too spicy for me,私にはから辛すぎます,会話表現
trip,旅行,名詞
Could we have the bill,会計をお願いします,会話表現
far from,～からとお遠い,熟語
zoo,動物園,名詞
wash,洗う,動詞
I'll have the same,同じものをお願いします,会話表現
pick up,拾う,熟語
Is breakfast included,朝食はついていますか,会話表現
fun,楽しみ,名詞
grandfather,祖父,名詞
I'm full,おなかいっぱいです,会話表現
travel,旅行,動詞
Save some for me,少しのこ残しておいて,会話表現
other,ほかの,形容詞
attention,注意,名詞
husband,夫,名詞
This smells good,いいにおいがします,会話表現
I don't eat meat,肉は食べません,会話表現
interesting,面白い,形容詞
often,しばしば,副詞
I'm going to the station,駅に行きます,会話表現
boring,つまらない,形容詞
Which bus should I take,どのバスに乗ればいいですか,会話表現
glad,うれしい,形容詞
below,した下に,副詞
turn,曲がる,動詞
We missed the train,電車に乗り遅れました,会話表現
wide,幅のひろい,形容詞
This seat is taken,このせき席は空いていません,会話表現
loud,騒がしい,形容詞
amazing,驚くべき,形容詞
How long does it take,どのくらいかかりますか,会話表現
price,値段,名詞
It's a ten-minute walk,ある歩いて10分です,会話表現
each,おのおの,形容詞
Turn left at the corner,角を左に曲がってください,会話表現
Go straight ahead,まっすぐ進んでください,会話表現
hard,いっしょうけんめい一生懸命に,副詞
Is this the right way,この道で合っていますか,会話表現
I got off at the wrong station,間違った駅で降りました,会話表現
ocean,大洋,名詞
luck,運,名詞
Please tell me when to get off,降りるときに教えてください,会話表現
bakery,パン屋,名詞
My passport is missing,パスポートが見当たりません,会話表現
busy,忙しい,形容詞
tonight,今夜は,副詞
It's getting cold,寒くなってきました,会話表現
cloudy,曇った,形容詞
Take an umbrella with you,傘を持って行って,会話表現
think,考える,動詞
Spring is my favorite season,春が一番好きな季節です,会話表現
become,～になる,動詞
It's too cold to go out,外に出るには寒すぎます,会話表現
imagine,想像する,動詞
Summer vacation starts soon,もうすぐ夏休みです,会話表現
without,～なしに,前置詞
I love autumn leaves,紅葉が大好きです,会話表現
through,通り抜けて,前置詞
since,いらい以来,前置詞
horizon,地平線,名詞
The sun is coming out,日がさしてきました,会話表現
turn on,を点ける,熟語
How are you feeling,気分はどうですか,会話表現
turn off,を消す,熟語
buy,買う,動詞
I have a fever,熱があります,会話表現
I have a headache,頭が痛いです,会話表現
rule,支配,名詞
I caught a cold,風邪をひきました,会話表現
wallet,財布,名詞
You should get some rest,少し休んだほうがいいよ,会話表現
ride,の乗る,動詞
Take this medicine,この薬を飲んでください,会話表現
I feel much better now,もうずっとよくなりました,会話表現
scientist,科学者,名詞
rainy,雨降りの,形容詞
My stomach hurts,おなかが痛いです,会話表現
steal,盗む,動詞
I need to see a doctor,医者に診てもらう必要があります,会話表現
mirror,鏡,名詞
stay with,～といっしょに過ごす,熟語
Don't stay up late,夜更かししないで,会話表現
Drink plenty of water,水をたくさん飲んで,会話表現
feel,感じる,動詞
quick,速い,形容詞
I twisted my ankle,足首をひねりました,会話表現
ever,今まで,副詞
I'm a little tired,少し疲れています,会話表現
local,地元の,形容詞
Get well soon,早くよくなってね,会話表現
lend,貸す,動詞
I like this one,こちらが好きです,会話表現
hole,穴,名詞
I don't like spicy food,辛い食べ物は好きではありません,会話表現
finger,指,名詞
It sounds great,それはよさそうです,会話表現
head,頭,名詞
hand,手,名詞
That's a good idea,それはいい考えです,会話表現
shape,形,名詞
I agree with you,あなたに賛成です,会話表現
country,国,名詞
I prefer tea to coffee,コーヒーより紅茶の方が好きです,会話表現
This is my favorite song,これは私の一番好きな歌です,会話表現
I'm interested in art,美術に興味があります,会話表現
visitor,観光客,名詞
I enjoy reading,読書を楽しんでいます,会話表現
boil,煮る,動詞
history,歴史,名詞
grew,育った,動詞
It looks delicious,おいしそうです,会話表現
joined,参加した,動詞
That's too difficult for me,それは私には難しすぎます,会話表現
letter,手紙,名詞
why,なぜ,副詞
I practice every day,毎日練習します,会話表現
Saturday,土曜日,名詞
I'm on the school team,学校のチームに入っています,会話表現
Friday,金曜日,名詞
Wednesday,水曜日,名詞
The game starts soon,試合はもうすぐ始まります,会話表現
few,いくつかの,形容詞
We won the match,試合に勝ちました,会話表現
piece,欠片,名詞
went,行った,動詞
We lost by one point,1点差で負けました,会話表現
understand,理解する,動詞
I'm a little worried,少し不安です,会話表現
reason,理由,名詞
pick,選ぶ,動詞
peaceful,平和な,形容詞
Let's cheer for them,みんなを応援しよう,会話表現
I didn't practice much,あまり練習しませんでした,会話表現
round,周りに,前置詞
thirsty,のどのかわ乾いた,形容詞
That was a great game,素晴らしい試合でした,会話表現
same,同じ,形容詞
Please leave a message,伝言を残してください,会話表現
more,もっと,副詞
Can I speak to Ken,ケンさんをお願いします,会話表現
let's,～しよう,熟語
Hold on, please,少々お待ちください
just a moment,少し間,熟語
vegetable,野菜,名詞
The line is busy,話し中です,会話表現
May,5月,名詞
I'll text you later,あとでメッセージするね,会話表現
date,日付,名詞
February,2月,名詞
such,そのような,形容詞
My phone is out of battery,携帯の電池が切れました,会話表現
Can you hear me,聞こえますか,会話表現
wife,妻,名詞
move,動く,動詞
The connection is bad,電波が悪いです,会話表現
